adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Tila,524 6 63 4 005,6,6,8 to 16 hours,14794.3538436498,2241.22045898438,0.151491608398049
Kedarseu,524 7 67 4 005,7,5,4 to 8 hours,23302.7449466288,6415.07470703125,0.275292662805345
Banganga,524 5 49 3 003,5,2,30 minutes to 1 hour,82502.3084542677,20352.271484375,0.246687297188255
Manebhanjyang,524 1 13 4 007,1,6,8 to 16 hours,23563.2671915293,17.1823558807373,0.000729200910089165
Surma,524 7 67 4 002,7,7,16 to 32 hours,9802.99815977308,370.750366210938,0.0378200995418242
Yangwarak,524 1 02 4 002,1,4,2 to 4 hours,20441.5263771056,9345.033203125,0.457159266423048
Godawari,524 7 71 3 001,7,6,8 to 16 hours,84777.2116720788,246.472915649414,0.00290730151167014
Uralabari,524 1 05 3 005,1,5,4 to 8 hours,60917.5915409178,15.7929191589355,0.000259250550776086
Phidim,524 1 02 3 001,1,3,1 to 2 hours,56993.4214813523,18216.5234375,0.319625019239462
Basbariya,524 2 19 4 001,2,5,4 to 8 hours,27767.2660736144,,
Kanthekhola,524 4 43 4 005,4,4,2 to 4 hours,28638.3406830654,5280.11767578125,0.184372332678601
Tamakoshi,524 3 22 4 007,3,2,30 minutes to 1 hour,20979.3316478282,2404.7958984375,0.114626907034307
Bardagoriya,524 7 71 4 005,7,5,4 to 8 hours,35485.9942296147,0.383872210979462,1.08175695598548e-05
Ishworpur,524 2 19 3 006,2,2,30 minutes to 1 hour,65783.5700791776,31502.68359375,0.478883763162035
Lalbandi,524 2 19 3 003,2,4,2 to 4 hours,66570.2900485434,5206.2958984375,0.0782074990906761
Dharan,524 1 06 2 001,1,1,0 to 30 minutes,153909.025899503,68.4069976806641,0.000444463846618919
Runtigadi,524 5 54 4 009,5,5,4 to 8 hours,30648.1122633964,6272.8212890625,0.204672354210678
Sharada,524 6 53 3 003,6,5,4 to 8 hours,37462.5723570287,8131.89208984375,0.21706710399768
Bhimsen,524 4 36 4 007,4,1,0 to 30 minutes,23974.0730442181,60.3903160095215,0.00251898440027845
Gurans,524 6 61 4 005,6,4,2 to 4 hours,23875.2828434706,9216.271484375,0.386017269189985
Rapti,524 5 56 4 007,5,3,1 to 2 hours,43420.3922474608,31434.916015625,0.723966652269552
Mallarani,524 5 55 4 005,5,7,16 to 32 hours,20120.0901269615,,
Purbichauki,524 7 70 4 003,7,5,4 to 8 hours,24479.1583533213,14036.9208984375,0.573423346335476
Birendranagar,524 6 59 3 003,6,2,30 minutes to 1 hour,111126.258824587,10774.4853515625,0.0969571500519068
Baijanath,524 5 57 4 002,5,2,30 minutes to 1 hour,60797.7096798718,35334.546875,0.581182203425965
Raksirang,524 3 31 4 002,3,5,4 to 8 hours,29323.7055056468,14982.67578125,0.51094073968124
Chame,524 4 38 4 003,4,5,4 to 8 hours,1193.18784136337,338.248138427734,0.283482723090141
Patahrishanishchare,524 1 05 3 004,1,5,4 to 8 hours,70068.7889099419,1.36946713924408,1.95446098119982e-05
Mahalaxmi,524 1 07 3 001,1,3,1 to 2 hours,27742.6977321953,13155.642578125,0.474201993804587
Thori,524 2 34 4 001,2,4,2 to 4 hours,22853.7446339037,1812.14440917969,0.0792931065875023
Painyu,524 4 42 4 005,4,4,2 to 4 hours,16995.5119471699,14850.162109375,0.873769625506801
Bagmati,524 3 25 4 001,3,4,2 to 4 hours,14621.1028554775,7659.982421875,0.523899085971162
Bagnaskali,524 5 46 4 005,5,6,8 to 16 hours,23858.7347485572,3.04388642311096,0.000127579540792499
Adharsha,524 7 70 4 001,7,5,4 to 8 hours,26156.673794806,8092.546875,0.309387460289655
Kalika,524 3 35 3 001,3,4,2 to 4 hours,30744.7499702051,4383.85693359375,0.142588797692034
Dharmadevi,524 1 09 3 004,1,3,1 to 2 hours,20572.3357418068,12117.396484375,0.58901413220426
Musikot,524 6 52 3 003,6,5,4 to 8 hours,36042.4884925038,17203.65625,0.47731599480369
Ajaymeru,524 7 73 4 002,7,4,2 to 4 hours,18498.7372553051,7837.05419921875,0.423653468399377
Mugum Karmarong,524 6 65 4 003,6,8,> 32 hours,5707.12454636682,3106.22143554688,0.544270833816708
Bethanchowk,524 3 24 4 003,3,5,4 to 8 hours,18357.7269632183,1575.92919921875,0.0858455517056276
Shadananda,524 1 10 3 001,1,1,0 to 30 minutes,35300.545324564,19.767765045166,0.000559984693250916
Byas,524 7 75 4 001,7,7,16 to 32 hours,11206.7671502374,573.320861816406,0.0511584522218134
Khandbari,524 1 09 3 001,1,2,30 minutes to 1 hour,33742.6207489222,6279.2255859375,0.186091816419982
Bulingtar,524 4 47 4 002,4,5,4 to 8 hours,21284.3327062018,1327.57897949219,0.0623735307006058
Siddhicharan,524 1 13 3 001,1,5,4 to 8 hours,31143.7278849129,562.640014648438,0.0180659173727562
Bhimdatta,524 7 72 3 002,7,3,1 to 2 hours,113519.459733821,5623.5048828125,0.049537805200962
Bakaiya,524 3 31 4 007,3,3,1 to 2 hours,44304.989116095,15913.703125,0.359185352315523
Khairahani,524 3 35 3 003,3,1,0 to 30 minutes,63366.5278370827,25050.9609375,0.395334284401802
Belkotgadhi,524 3 28 3 002,3,4,2 to 4 hours,45508.7432354242,16235.068359375,0.356746137228803
Phaktanglung,524 1 01 4 001,1,8,> 32 hours,13499.6758104351,105.944877624512,0.00784795717409876
Dungeshwor,524 6 61 4 006,6,1,0 to 30 minutes,17158.708549954,141.677230834961,0.0082568702896548
Katari,524 1 14 3 001,1,1,0 to 30 minutes,63480.0141092166,26653.806640625,0.419877137940887
Itahari,524 1 06 2 002,1,4,2 to 4 hours,158457.082929015,80.5787124633789,0.000508520736176092
Likhu,524 3 21 4 006,3,3,1 to 2 hours,25626.1595476419,7519.07470703125,0.293414028467764
Ajirkot,524 4 36 4 002,4,7,16 to 32 hours,17272.8099462269,37.8282089233398,0.00219004371848618
Golanjor,524 3 20 4 005,3,2,30 minutes to 1 hour,21585.4802747406,3847.55541992188,0.178247385323378
Shadananda,524 1 10 3 001,1,4,2 to 4 hours,35300.545324564,21872.759765625,0.61961535054261
Bhimad,524 4 40 3 004,4,2,30 minutes to 1 hour,35191.0851322189,9487.0224609375,0.269585959776266
Mirchaiya,524 2 16 3 002,2,5,4 to 8 hours,55085.119240351,33.1094207763672,0.000601059255801952
Gadhi,524 1 06 4 003,1,1,0 to 30 minutes,39450.6273827106,12028.6474609375,0.304903831927629
