adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Bhokraha,524 1 06 4 002,1,2,30 minutes to 1 hour,46574.793596074,,
Pakahamainpur,524 2 34 4 009,2,2,30 minutes to 1 hour,22233.1971287727,,
Chaurjahari,524 6 52 3 002,6,1,0 to 30 minutes,30084.3639329225,,
Thalara,524 7 67 4 009,7,6,8 to 16 hours,19624.6409975179,,
Balara,524 2 19 3 011,2,3,1 to 2 hours,51645.2242061794,,
Lungri,524 5 54 4 008,5,6,8 to 16 hours,26067.6873447187,,
Fakphokthum,524 1 03 4 001,1,5,4 to 8 hours,24972.8616706431,,
Bagchaur,524 6 53 3 002,6,1,0 to 30 minutes,37624.0976811051,,
Myanglung,524 1 08 3 002,1,1,0 to 30 minutes,22165.8583285883,,
Thawang,524 5 54 4 003,5,4,2 to 4 hours,11893.7673556199,,
Naraharinath,524 6 64 4 001,6,6,8 to 16 hours,23266.0434676739,,
Dudhkoshi,524 1 11 4 004,1,5,4 to 8 hours,14949.5460244277,,
Dharan,524 1 06 2 001,1,3,1 to 2 hours,153909.025899503,,
Sotang,524 1 11 4 007,1,5,4 to 8 hours,10604.9032105431,,
Simta,524 6 59 4 004,6,3,1 to 2 hours,28220.925309632,,
Sundarharaicha,524 1 05 3 002,1,1,0 to 30 minutes,90394.5523961596,,
Dungeshwor,524 6 61 4 006,6,1,0 to 30 minutes,17158.708549954,,
Kapurkot,524 6 53 4 007,6,1,0 to 30 minutes,20044.6973528564,,
Suwarna,524 2 33 4 008,2,3,1 to 2 hours,31626.755015552,,
Resunga,524 5 51 3 002,5,5,4 to 8 hours,35994.0990546495,,
Chhathar Jorpati,524 1 07 4 002,1,1,0 to 30 minutes,20486.3995512426,,
Gaur,524 2 32 3 015,2,2,30 minutes to 1 hour,39336.1644554138,,
Ramaroshan,524 7 69 4 004,7,1,0 to 30 minutes,27565.5352178542,,
Apihimal,524 7 75 4 003,7,3,1 to 2 hours,7518.63176559176,,
Dhakari,524 7 69 4 005,7,2,30 minutes to 1 hour,23467.0955361687,,
Thaha,524 3 31 3 001,3,6,8 to 16 hours,45900.3440804929,,
Indrasarowar,524 3 31 4 005,3,1,0 to 30 minutes,15363.8906337433,,
Butwal,524 5 48 2 001,5,5,4 to 8 hours,152984.447511367,,
Yashodhara,524 5 49 4 002,5,2,30 minutes to 1 hour,43932.647488445,,
SakhuwaPrasauni,524 2 34 4 004,2,3,1 to 2 hours,36038.206433475,,
Hetauda,524 3 31 2 001,3,1,0 to 30 minutes,170840.177112214,,
Bishnu,524 2 19 4 008,2,2,30 minutes to 1 hour,27056.9958027601,,
Tapli,524 1 14 4 001,1,1,0 to 30 minutes,16217.5605874583,,
Aathrai Tribeni,524 1 01 4 006,1,1,0 to 30 minutes,15438.3856005706,,
Dasharathchanda,524 7 74 3 001,7,7,16 to 32 hours,37967.6246726885,,
Madhyabindu,524 4 47 3 001,4,5,4 to 8 hours,59042.7922572084,,
Masta,524 7 67 4 008,7,6,8 to 16 hours,16199.4015340675,,
Tilagufa,524 6 64 3 003,6,3,1 to 2 hours,17231.6060848124,,
Gajuri,524 3 30 4 009,3,1,0 to 30 minutes,29403.1193587035,,
Dewanganj,524 1 06 4 005,1,3,1 to 2 hours,40139.108012706,,
Dharan,524 1 06 2 001,1,5,4 to 8 hours,153909.025899503,,
Kerabari,524 1 05 4 001,1,6,8 to 16 hours,34360.6714177094,,
Pachaljharana,524 6 64 4 003,6,5,4 to 8 hours,13491.9916381575,,
Manthali,524 3 21 3 001,3,5,4 to 8 hours,50995.762838237,,
Meghang,524 3 28 4 001,3,4,2 to 4 hours,15000.4129657336,,
Barhagaun Muktikhsetra,524 4 45 4 003,4,2,30 minutes to 1 hour,2616.19662869666,,
Sangurigadhi,524 1 07 4 003,1,2,30 minutes to 1 hour,24193.2697864324,,
