adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Phungling,524 1 01 3 001,1,4,2 to 4 hours,29023.9156046147,5870.69384765625,0.202270910914682
Galchi,524 3 30 4 010,3,6,8 to 16 hours,28338.4659084976,4417.2001953125,0.155872947024559
Birgunj,524 2 34 1 001,2,5,4 to 8 hours,267696.741925105,5676.091796875,0.0212034399673905
Shailyashikhar,524 7 75 3 002,7,6,8 to 16 hours,24287.768942669,6901.9384765625,0.284173424609499
Chure,524 7 71 4 001,7,5,4 to 8 hours,20533.6955341883,818.168273925781,0.0398451546417226
Hetauda,524 3 31 2 001,3,3,1 to 2 hours,170840.177112214,45243.3671875,0.264828613223589
Panchpokhari Thangpal,524 3 23 4 002,3,7,16 to 32 hours,23202.8010552508,1509.20788574219,0.0650442109186922
Bedkot,524 7 72 3 003,7,4,2 to 4 hours,54257.6742201075,32504.310546875,0.599073053058163
Dharche,524 4 36 4 004,4,7,16 to 32 hours,14530.4127461716,13613.6552734375,0.936907678484516
Rolpa,524 5 54 3 001,5,4,2 to 4 hours,35680.5736335926,5336.556640625,0.149564765842238
Runtigadi,524 5 54 4 009,5,7,16 to 32 hours,30648.1122633964,,
Bishnupur,524 2 15 4 007,2,3,1 to 2 hours,25953.7753466368,12420.7119140625,0.478570525797205
Gurbhakot,524 6 59 3 005,6,7,16 to 32 hours,48560.7285508215,1207.4140625,0.0248640022201556
Tadi,524 3 28 4 005,3,6,8 to 16 hours,19834.1509140627,7555.177734375,0.380917628745995
Jaljala,524 4 42 4 001,4,7,16 to 32 hours,23331.1763283778,,
Madi,524 4 39 4 003,4,5,4 to 8 hours,20162.2267178839,8975.1708984375,0.445147801580691
Bangad Kupinde,524 6 53 3 001,6,7,16 to 32 hours,40115.2873763405,4672.43505859375,0.1164751735357
Bagnaskali,524 5 46 4 005,5,7,16 to 32 hours,23858.7347485572,,
Gharapjhong,524 4 45 4 004,4,6,8 to 16 hours,3152.07226090948,281.262115478516,0.0892308590023764
Chhayanath Rara,524 6 65 3 001,6,4,2 to 4 hours,21797.6066564721,7285.9130859375,0.334252893024574
Chhayanath Rara,524 6 65 3 001,6,5,4 to 8 hours,21797.6066564721,10427.294921875,0.478368799208465
Saptakoshi,524 2 15 3 004,2,5,4 to 8 hours,24557.6116677281,16884.095703125,0.687530038815335
Yangwarak,524 1 02 4 002,1,7,16 to 32 hours,20441.5263771056,8786.7490234375,0.42984798988781
Dharche,524 4 36 4 004,4,8,> 32 hours,14530.4127461716,916.753784179688,0.0630920676648519
Manebhanjyang,524 1 13 4 007,1,5,4 to 8 hours,23563.2671915293,11300.626953125,0.479586589638446
Ajaymeru,524 7 73 4 002,7,7,16 to 32 hours,18498.7372553051,,
Pokhariya,524 2 34 3 001,2,5,4 to 8 hours,35444.9102231264,12141.646484375,0.342549788049768
Kalaiya,524 2 33 2 002,2,4,2 to 4 hours,138946.056775004,21687.896484375,0.156088607246295
Chhedagad,524 6 60 3 001,6,6,8 to 16 hours,37866.4348867796,17484.078125,0.461730241499557
Falgunanda,524 1 02 4 005,1,6,8 to 16 hours,27047.0450184345,7271.021484375,0.26882868274221
Shikhar,524 7 70 3 001,7,4,2 to 4 hours,35026.4207793921,5557.482421875,0.158665438780566
Kamalbazar,524 7 69 3 003,7,6,8 to 16 hours,26016.6821766682,19632.609375,0.754616182097445
Kalimati,524 6 53 4 004,6,7,16 to 32 hours,28768.0220297743,2287.87475585938,0.0795283997450876
Chame,524 4 38 4 003,4,8,> 32 hours,1193.18784136337,,
Mahawai,524 6 64 4 006,6,7,16 to 32 hours,9196.9277687592,4703.53662109375,0.511424764807991
Machhapuchchhre,524 4 39 4 002,4,7,16 to 32 hours,23974.2630137389,87.6470794677734,0.00365588211898508
Uralabari,524 1 05 3 005,1,6,8 to 16 hours,60917.5915409178,60900.3359375,0.999716738581069
Bheriganga,524 6 59 3 002,6,5,4 to 8 hours,45446.4988580383,19272.9765625,0.424080557287882
Laljhadi,524 7 72 4 002,7,5,4 to 8 hours,24040.2640145496,15483.3330078125,0.644058359693626
Mahottari,524 2 18 4 004,2,4,2 to 4 hours,31134.9137274623,9441.591796875,0.303247726315269
Phalebas,524 4 42 3 002,4,7,16 to 32 hours,27380.2592477202,0.905550122261047,3.30731025615269e-05
Binayee Tribeni,524 4 47 4 004,4,6,8 to 16 hours,37203.9528506231,20079.80078125,0.539722240318712
Gulariya,524 5 58 3 004,5,3,1 to 2 hours,72856.6597783864,31395.427734375,0.43092049278505
Kalyanpur,524 2 16 3 006,2,5,4 to 8 hours,54032.7004066557,15410.6748046875,0.285210154012388
Putha Uttarganga,524 5 52 4 002,5,7,16 to 32 hours,19482.5356403086,14324.2861328125,0.735237260553297
Galchi,524 3 30 4 010,3,5,4 to 8 hours,28338.4659084976,21511.6015625,0.759095486395032
Mangalsen,524 7 69 3 002,7,7,16 to 32 hours,35147.934607055,,
Ajirkot,524 4 36 4 002,4,7,16 to 32 hours,17272.8099462269,1075.60388183594,0.0622715056313634
Modi,524 4 42 4 002,4,4,2 to 4 hours,23153.5326819289,3857.0751953125,0.166586898349335
Khaptad National Park,524 7 67 5 997,7,6,8 to 16 hours,410.841481544077,380.246917724609,0.925531950414346
Annapurna,524 4 44 4 003,4,6,8 to 16 hours,11983.8576348755,8879.2509765625,0.740934284025711
Junichande,524 6 60 4 001,6,7,16 to 32 hours,23626.7382306393,19228.19921875,0.813832151990188
Kachankawal,524 1 04 4 007,1,5,4 to 8 hours,44695.2509134412,43764.8984375,0.979184533995727
Ramgram,524 5 47 3 003,5,4,2 to 4 hours,63039.4733614028,10862.4013671875,0.17231110585131
Thasang,524 4 45 4 005,4,6,8 to 16 hours,3364.70856910525,2421.54858398438,0.7196904380424
Shivasataxi,524 1 04 3 002,1,6,8 to 16 hours,72720.1764659099,41580.05859375,0.571781596449262
Tribeni,524 7 68 3 004,7,6,8 to 16 hours,20354.899311245,9700.3017578125,0.476558572434383
Gosaikunda,524 3 29 4 002,3,5,4 to 8 hours,7889.82014762195,3303.66943359375,0.418725569376826
Khandachakra,524 6 64 3 002,6,8,> 32 hours,22357.4055146133,2.0637481212616,9.23071382282121e-05
Dhorpatan,524 4 43 3 001,4,7,16 to 32 hours,26629.9001879531,25840.4453125,0.970354568741107
Gadhawa,524 5 56 4 006,5,6,8 to 16 hours,43539.0489611831,43054.41015625,0.988868870209702
Shantinagar,524 5 56 4 003,5,4,2 to 4 hours,27505.8114778325,7066.5888671875,0.256912575470919
Illam,524 1 03 3 002,1,3,1 to 2 hours,54374.5400074348,9888.8388671875,0.181865241817869
Bardagoriya,524 7 71 4 005,7,7,16 to 32 hours,35485.9942296147,0.825897991657257,2.32739143875531e-05
Baglung,524 4 43 3 003,4,7,16 to 32 hours,62142.7868413329,,
Mahakali,524 7 75 3 001,7,6,8 to 16 hours,23547.4401790872,11061.5986328125,0.469758009732049
Byas,524 7 75 4 001,7,8,> 32 hours,11206.7671502374,1972.89721679688,0.176045168990157
Myagde,524 4 40 4 001,4,5,4 to 8 hours,24242.794503957,10636.9052734375,0.438765641135195
Buddhashanti,524 1 04 4 002,1,5,4 to 8 hours,47328.2422807515,40425.7578125,0.854157176864801
Nilakantha,524 3 30 3 001,3,7,16 to 32 hours,66585.2487707734,,
Tripura Sundari,524 3 30 4 004,3,6,8 to 16 hours,25250.2148945406,25226.861328125,0.999075114151973
Kwholasothar,524 4 37 4 001,4,5,4 to 8 hours,10774.7392271358,4126.306640625,0.382961160696405
Dhobini,524 2 34 4 006,2,5,4 to 8 hours,22148.0743532777,22124.658203125,0.998942745550734
Sanni Tribeni,524 6 64 4 002,6,7,16 to 32 hours,14114.0427914485,3994.03637695312,0.282983156277027
